fold,r2,mae,rmse,trial_number
1,0.979107405672551,838.6356731872053,1143.9941881156522,25
2,0.9823376468376834,820.7890022036661,1098.8958594314943,25
3,0.9831784604162107,837.747771711075,1115.288687435298,25
4,0.986238949719008,792.2393310780473,1055.4341816493716,25
5,0.9821443444016269,871.3501023632355,1198.8339940172707,25
1,0.9803271551537385,800.2824412787809,1110.0977328398899,26
2,0.9837008376391814,760.7422400549424,1055.6377145847543,26
3,0.9857717639590816,779.9066861681828,1025.7226762669204,26
4,0.9886789817558674,716.7380475628908,957.3001116392608,26
5,0.9844963431352008,800.3413107482176,1117.090151080388,26
1,0.9850885691229849,590.4421841226984,966.4675840950163,27
2,0.9893510521417552,528.4582302489467,853.2682877536514,27
3,0.9922974728465827,496.56026561162776,754.6942570016761,27
4,0.9938517815822129,486.7178202778718,705.4723684405685,27
5,0.9924761171267616,528.8568278575584,778.2016763738883,27
1,0.9331702528030196,1423.1398091476124,2046.032563529044,28
2,0.9497842453017851,1303.636884929742,1852.901154444839,28
3,0.9507275676631843,1321.6441983130337,1908.7824225447966,28
4,0.9557873367420784,1380.3137219207197,1891.8151657304177,28
5,0.9505698293354192,1430.1971717008482,1994.6523083045943,28
1,0.9713030734069363,1019.0304300032611,1340.7423439329389,29
2,0.9740348342642376,1012.2182341655039,1332.3790776754704,29
3,0.970633798545526,1114.8359268641186,1473.5955896114003,29
4,0.9768282180403629,1017.5633981239952,1369.5726700996775,29
5,0.9708461262396849,1118.324077670075,1531.860731556045,29
1,0.9711271312446004,1035.423125991289,1344.8461395551963,30
2,0.973512950596701,1016.7508412430386,1345.7024578440576,30
3,0.9727297504040675,1059.3293875336599,1420.0347839445303,30
4,0.9770890873917804,1020.951417974085,1361.8414821384797,30
5,0.973430075386124,1056.1448180700354,1462.400443330732,30
1,0.9854661478309834,559.8727449127196,954.1529591123594,31
2,0.9894213329720943,517.7976727161408,850.4479304207804,31
3,0.9927314068747006,463.29855480463647,733.1276607509452,31
4,0.9941251367463595,461.34789194074904,689.6111035465125,31
5,0.9930680627216321,494.0066470363958,746.9619183952708,31
1,0.9783980095766325,673.9887123624017,1163.2538990246976,32
2,0.9833986932089318,643.0435142575406,1065.3771859033054,32
3,0.9882490186456503,565.4780339716294,932.1622146095266,32
4,0.9901332915670759,589.89932314745,893.6994934788942,32
5,0.9894957655196444,584.6254494909514,919.5034282809822,32
1,0.9824166883192814,731.7092407059844,1049.489189773176,33
