fold,r2,mae,rmse,trial_number
3,0.991872746504137,400.6495623839927,745.4253498481874,12
4,0.9957969055500441,332.27736092920793,557.4924636586879,12
5,0.9963579378658723,344.8120129236449,542.9740070088022,12
6,0.9966685669513553,320.2071966699336,517.8293877771742,12
2,0.9881322399549297,397.423558936566,862.2079255456689,13
3,0.9931835448913301,342.8964846751723,682.6711414092844,13
4,0.9959703122752064,312.8473624429018,545.8711254422806,13
5,0.9951232197275974,425.87929616346696,628.3070874426229,13
6,0.9959253711361393,331.502799481933,572.6841686703183,13
2,0.9881534197569211,394.72758444602397,861.4382121415454,14
3,0.9929403498373819,357.11638578162535,694.7424646420483,14
4,0.9957792273118217,331.0552292696022,558.6636416298098,14
5,0.9965237304702698,324.39339269043825,530.4715357265222,14
6,0.9968113146614,333.9645023072658,506.61376004022134,14
2,0.9882944195321193,376.6105790277829,856.2963832249038,15
3,0.9930857295410066,343.84499101825355,687.5518208355682,15
4,0.9955181450226885,359.6162584067364,575.6828954243888,15
5,0.9963349085153812,300.24631571352865,544.687958303736,15
6,0.9968890045211558,288.1166437011281,500.4040764378345,15
2,0.9881025589332982,381.9766413859274,863.2854343256214,16
3,0.9932431291048472,353.0203016260915,679.6808991533462,16
4,0.9947592102159821,425.8367905958328,622.5192650915159,16
5,0.9954919486731653,353.43519315921026,604.0874182572699,16
6,0.9959532524275053,349.0896154763939,570.7214644544468,16
2,0.9877349564741443,410.96318296750337,876.5207045793001,17
3,0.9929629858154617,339.30184166921606,693.6277634072903,17
4,0.9961744339761698,299.4546854479003,531.8660593206394,17
5,0.9964962447376821,309.75061151163476,532.5645396509611,17
6,0.9967499715174842,334.1482013744028,511.4636015672441,17
2,0.9881381488731228,366.916834703971,861.9932535942404,18
3,0.9931901826167812,332.50403365721695,682.3386748106227,18
4,0.9945847970418362,431.3292767889241,632.7931879622813,18
5,0.996153751403723,320.5567396954986,557.9869472632624,18
6,0.9969542853768194,279.22631827259045,495.126023513792,18
2,0.9872078122840182,376.9945394429163,895.1587149320081,19
3,0.9928549914264719,360.43657630377083,698.9299194835316,19
4,0.9960516459171017,301.0446030299593,540.3342196281154,19
5,0.9966411315277908,288.4235647580294,521.4370226833352,19
6,0.9960640593019198,343.3015400751905,562.8535662662265,19
2,0.9873804557265805,421.5043703450677,889.097661753909,20
3,0.9927688462527009,361.2741680869089,703.1306872593889,20
4,0.9958443187890228,336.71895214159673,554.3391333514513,20
5,0.9961450255210299,315.0854673336815,558.6195338147813,20
6,0.9968839152781532,282.19566590064596,500.81321192071465,20
2,0.9878461110125586,367.49099367243747,872.5398380062954,21
