fold,r2,mae,rmse,trial_number
4,0.9957333197830008,418.0878726224325,587.6928560773986,33
5,0.9921155742565356,564.454715749401,796.6291292019741,33
1,0.9877289677475809,396.0407330175848,876.734670481761,34
2,0.9925739735950656,389.05593650979694,712.5420507839295,34
3,0.9953097873043429,316.3125496894504,588.9123949723269,34
4,0.9956620834214587,333.9454885204932,592.5785983596053,34
5,0.9968926537873741,275.18527311225205,500.11049781733567,34
1,0.9866626535648503,584.9399317708992,914.0339947260475,35
2,0.9931306637278957,359.7638991566601,685.3140619799116,35
3,0.9955771206560986,338.38317773881664,571.8827174165555,35
4,0.9960087747246326,351.2168037293773,568.4057793473024,35
5,0.9958833215365431,316.55857635401816,575.6315941681222,35
1,0.9891427250851332,359.2152261486281,824.684913128995,36
2,0.9918471445383995,417.6445418706835,746.5985228221651,36
3,0.993881701032484,404.0918157312511,672.6199951056177,36
4,0.9953860290793649,379.7055610112945,611.142928541279,36
5,0.9945842577627017,370.79467140981194,660.23743044767,36
1,0.9862307115157366,501.7432396585294,928.7169711442192,37
2,0.993071338002729,333.8995299903271,688.2669928026469,37
3,0.9948756693559769,373.38787630064866,615.5636957530589,37
4,0.9957232596176643,412.4985646882776,588.3852921212198,37
5,0.9967128817408616,325.0615514931275,514.3737691556031,37
1,0.988076267213886,408.57986760669183,864.2387793626299,38
2,0.9919390924767985,412.85868841773157,742.376514461295,38
3,0.99418771367822,401.4993258561254,655.5833666995628,38
4,0.9956556990514104,437.07234772922885,593.0145046298496,38
5,0.9957373893576077,328.5553154524254,585.7455277744878,38
1,0.9882600693522724,433.0930922632577,857.551869339236,39
2,0.989919270199035,585.1249008564587,830.1914225320189,39
3,0.9957650146289007,298.9062769921043,559.6034501431661,39
4,0.9965204419420653,309.3916931865777,530.7223877134791,39
5,0.9960234629389395,380.40954505303233,565.7488321707153,39
1,0.987050764518189,417.82909425592874,900.6368172591523,40
2,0.9931749426194826,366.2301132194189,683.1017663495797,40
3,0.9955280886705321,354.69673667961837,575.0439226514198,40
4,0.9954716028646149,397.9902265021738,605.449072072811,40
5,0.9961130118292415,318.80232406118824,559.3424217534821,40
1,0.9887710833365868,395.29299519959307,838.6805312606783,41
2,0.9927971140666033,356.05452952672107,701.7550125877539,41
3,0.99591389152705,308.8442855212861,549.6792866654364,41
4,0.996214747891156,378.0962002843067,553.5447924846748,41
5,0.9965826726220205,388.0525217246957,524.46250134015,41
1,0.9845752548871312,418.8311477888497,982.9617770395586,42
2,0.9925058782014792,396.19556935005954,715.8015400387575,42
3,0.9958552796241232,361.29905675270237,553.6076008695011,42
4,0.9966509096993782,299.6268904460165,520.6774786725354,42
5,0.9969140002323827,270.953835562608,498.38974026614784,42
1,0.9890294584892804,394.37977286176465,828.9754416987317,43
2,0.9932716270870275,307.007611748254,678.2460633381528,43
3,0.9943954710938724,429.92186137772103,643.7599919317306,43
4,0.9966750529119094,311.6345401296456,518.7973316259829,43
5,0.9968996482887564,282.3653517453816,499.5473172088417,43
1,0.9854042224083253,489.25877363875435,956.1835123332784,44
2,0.9914854717733649,409.2574488972798,762.9789383000134,44
3,0.989812453010825,506.5982877105019,867.939070339694,44
4,0.9950837614983442,401.10591663965175,630.8437958373735,44
5,0.9912360491292811,499.3428742721989,839.8874968591732,44
1,0.9891878229049936,386.6495577109338,822.9703856392886,45
2,0.9933810290569066,362.85085771481727,672.7093935612913,45
3,0.9961278620575635,307.8025842377808,535.0936982324977,45
4,0.995485032013411,358.26740844616836,604.5506633925486,45
5,0.9909469171859949,553.3377332561392,853.6294613878794,45
1,0.9838237153214946,657.0217162004107,1006.6234025626919,46
2,0.9919395288529971,393.3661306451975,742.3564199604685,46
3,0.9930659431955705,570.2943869496688,716.0578723036749,46
4,0.9960454459325557,371.22322259504887,565.7885095817882,46
5,0.9940280645088075,425.1490828510571,693.3119772240537,46
1,0.9862163588442762,500.47872277862086,929.2008776950322,47
2,0.9898305861471801,515.8930042853748,833.8351825925628,47
3,0.9946923326489194,413.03609708331226,626.4786489187093,47
4,0.9949999409157256,382.94792678855805,636.1989274016236,47
5,0.9892009885614188,600.4575059275128,932.3160259426879,47
1,0.9893218924916862,365.5692980729617,817.852106892018,48
2,0.9912927512772658,491.79968240068786,771.5653751544995,48
3,0.9939080891857419,540.4919443459831,671.167926563717,48
4,0.9966588877791469,306.7619644016494,520.056939523565,48
5,0.9894290474697774,783.6648539815399,922.4189368370587,48
1,0.960748224399246,1013.5304287938189,1568.0405372898235,49
2,0.9577411259455128,1120.5446832277835,1699.7741318016442,49
3,0.9581735630828148,1113.6054868798922,1758.6518006201468,49
4,0.9612962169594755,1179.2726141204846,1770.0358912071692,49
5,0.9657089410699445,1100.1833409225865,1661.3517652658884,49
