fold,r2,mae,rmse,trial_number
2,0.9858767189285486,457.6828493607497,940.5793361794413,21
3,0.9900282774083721,426.80327473519355,825.6906160962344,21
4,0.994090820980716,371.4959582830659,661.0251749018541,21
5,0.9940969446246665,409.92798538423966,691.2637660140607,21
6,0.994994892357497,371.86610516927414,634.7136817746425,21
2,0.9857951184529159,460.60613093552706,943.2926284126355,22
3,0.9898811275721392,427.6761403238687,831.7605442795182,22
4,0.9939831498286843,376.8113402856845,667.0202589926389,22
5,0.9940219655155609,413.1461201466181,695.6400416136341,22
6,0.9948956789810046,376.4121848107829,640.973594868393,22
2,0.9852724588016383,469.86821010303214,960.4897960898664,23
3,0.9894500123454103,435.0982527220803,849.2943414596616,23
4,0.9935418376905037,389.5369493286739,691.0490973131887,23
5,0.9937379162629516,426.0992358719709,711.9750910307974,23
6,0.994588216076162,388.4873924424234,659.9961057778384,23
2,0.9860945069422669,453.64125474808446,933.2990603430106,24
3,0.9903669634801474,418.4017796957984,811.547339251035,24
4,0.9941030766754052,372.29767331767033,660.3393327894223,24
5,0.9942087394665569,404.4761808965851,684.6867381280766,24
6,0.9949094885951019,372.2246016020228,640.1059385223292,24
2,0.9860203662989052,456.431572238188,935.7838123899011,25
3,0.9900532249369637,426.65476840038843,824.6571015778891,25
4,0.9940013180188498,375.12731190828805,666.012446553413,25
5,0.9940239853467804,413.18049061694734,695.5225118316937,25
6,0.9948787852466353,377.34656618807804,642.0334314955415,25
2,0.9851520674515502,473.7901530283899,964.4076024211689,26
3,0.9891177146252994,443.98794845711046,862.5659496945074,26
4,0.9933392879029594,397.15001690796566,701.8022515520374,26
5,0.9933101897000196,440.6814079790766,735.8889231814476,26
6,0.9945462335647595,388.23619516640105,662.5511564155087,26
2,0.985866467353591,462.07384332155107,940.9206403843281,27
3,0.9901531810598363,420.9434833139296,820.5031090148873,27
4,0.9939192724853876,376.48041226664435,670.5515912151849,27
5,0.9941155708933269,409.63332445340126,690.1723111064783,27
6,0.9950346395746638,370.3072193751624,632.1884225393909,27
2,0.9861917014761236,452.26538262813455,930.0316237381548,28
3,0.9903939535575925,420.12683925157484,810.4096351832949,28
4,0.9941742278910204,368.56522226404803,656.3434751082981,28
5,0.9942478710672686,402.88538288569544,682.3695999677697,28
6,0.9950998676835775,367.7550824867552,628.0222819513243,28
2,0.9865463876129487,443.06254274745265,918.0093146017803,29
3,0.9907972999657537,407.7144730307684,793.2131181653126,29
4,0.9943955829025475,361.9260770837203,643.7535704900703,29
5,0.9946032809554263,390.57612730886785,660.9525294752361,29
6,0.9952797466673884,360.3422853946124,616.3874713754481,29
2,0.9868428614044215,435.8577984465103,907.8379993523987,30
