fold,r2,mae,rmse,trial_number
1,0.9887642615562172,348.37289805025625,838.9352497642976,18
2,0.9928585521367792,317.1683678486908,698.75574214848,18
3,0.9953345973583625,292.822849332084,587.35272991847,18
4,0.9965167518546191,278.5201315829382,531.0037299179543,18
5,0.996381609468231,273.58469596907753,539.6707351403594,18
1,0.9887854959450465,349.59825473202557,838.1421242329588,19
2,0.9928176668835091,317.1459634094942,700.7530985040408,19
3,0.9953464654937699,292.43325532512677,586.6051823766127,19
4,0.996460449211329,281.03573855438447,535.2780547442288,19
5,0.9963385406577616,276.06098869561663,542.8730181902832,19
1,0.9887522075958662,349.9839974863294,839.3851437126676,20
2,0.9928575974723716,316.1434240361639,698.80244520907,20
3,0.9952989710764395,294.0383078033259,589.5910574256088,20
4,0.9965206792463317,278.192223342762,530.7042898929899,20
5,0.9963753054745237,274.7486173476569,540.1406402533568,20
1,0.9887513218819088,349.9006382218547,839.4181919978498,21
2,0.9928718449791466,315.8779801783228,698.1051194429474,21
3,0.9952896405940124,294.4878475880701,590.1758700432722,21
4,0.9965300816849202,278.0416146056505,529.9867230790929,21
5,0.9963703881510572,274.8781782592804,540.5068981583785,21
1,0.9855608036651436,444.0643518567513,951.0407877346869,22
2,0.9893420482583771,403.701708977226,853.6289386352798,22
3,0.9935268749275303,363.0623468391883,691.8491717888268,22
4,0.9940153096961455,387.9357987903602,696.0271894690463,22
5,0.9946521164663511,349.55907016819214,656.0880374216052,22
1,0.9882007783279019,385.05043727357287,859.7146203466657,23
2,0.9921071605251615,351.19989310705967,734.59655939432,23
3,0.9950749602507794,316.4163804718361,603.475017700391,23
4,0.9959823400966336,307.47327639412333,570.2850015180067,23
5,0.9954425446510584,317.4803728775326,605.6648363444303,23
1,0.9855497030185668,444.0768293489096,951.4062907429529,24
2,0.9894523582031545,403.7945551372324,849.1999131751458,24
3,0.9935254674718568,363.0662229459605,691.9243823020155,24
4,0.9939984842030444,389.4014846962401,697.0049160085975,24
5,0.9945890599397204,351.34102230374504,659.9446469259018,24
1,0.9887560289061023,350.0390762845884,839.2425457963428,25
2,0.9929469423334885,314.88176407139684,694.4180040356341,25
3,0.9952823217080206,293.2103054962586,590.6341952974279,25
4,0.996509665949291,278.8740540523305,531.5435609001482,25
5,0.9964150617741243,273.16494933994943,537.1702932669538,25
1,0.9887563962580849,348.2897058249836,839.2288362301812,26
2,0.9929492468664647,314.43448103807077,694.3045468650846,26
3,0.9952922674843201,292.4951301471429,590.0112813837322,26
4,0.9965338856207292,277.4883811511441,529.6961415553518,26
5,0.9964225379724707,272.2780104367184,536.6098808727119,26
1,0.988750969139272,348.15888414583463,839.4313533783277,27
2,0.9929786862852421,313.8124082530341,692.8535456326971,27
3,0.9953143988897665,292.1207733919775,588.6228038712476,27
4,0.9965355680564559,277.5036717790732,529.5675699351967,27
5,0.9964270651707193,272.19522491068636,536.270239480361,27
1,0.9887507103974453,348.5653042636566,839.4410073100979,28
2,0.9929250775570726,314.807932591375,695.4935336928118,28
3,0.995307806778837,292.1235021379942,589.0367212014368,28
4,0.9965120692178296,278.00545342098906,531.3605323032349,28
5,0.9964158107719896,272.79485947775083,537.1141750865422,28
1,0.98546811443627,445.73851635169405,954.0884027334871,29
2,0.989645383271227,399.3032174954152,841.3937254070079,29
3,0.9933872740435309,364.28850858760387,699.2696652937481,29
4,0.9938493706860246,392.06776455611947,705.6106730538479,29
5,0.9946730651544322,350.7501601490076,654.8017650446518,29
1,0.984917194279563,455.5797735937245,972.0054517313663,30
2,0.9894005673438505,407.00564514839,851.2822239782349,30
3,0.9929070297761179,378.2447686028393,724.2166321934671,30
4,0.9936740520103029,401.2163138400656,715.5964425555758,30
5,0.9945713915469903,354.6608674082476,661.0212304837446,30
1,0.9887507427379435,348.1848758060333,839.4398006579083,31
2,0.9929566804698651,314.44809511776253,693.9384479804298,31
3,0.9952938492176063,292.5538776065546,589.9121552245782,31
4,0.9965297483768975,277.6609997658273,530.012176788496,31
5,0.9964233455962881,272.28486397681576,536.5493067311837,31
1,0.9887517194434075,348.47951826221447,839.4033581080521,32
2,0.9929283887644962,314.8036057657684,695.3307620944477,32
3,0.9953041767453572,292.2696953521619,589.2645261455478,32
4,0.9965158338500454,277.8382791834671,531.0736979074553,32
5,0.9964181488799867,272.74137015002776,536.9389561259783,32
1,0.9887478694070503,348.20062981571766,839.547000371443,33
2,0.9929560545738224,314.4665842723869,693.9692802945075,33
3,0.9952941986947356,292.53250443244536,589.8902514816332,33
4,0.9965314049605649,277.57754261019926,529.8856565214942,33
5,0.9964230222816273,272.29570507536556,536.5735570944188,33
1,0.9886727308851718,351.1670330787852,842.3454641314255,34
2,0.9929711126703699,314.93967934835945,693.2271218501044,34
3,0.9952133138996934,295.9258821952964,594.9382619230604,34
4,0.9965409140667852,278.4623856529508,529.1588208595502,34
5,0.9964006769282052,273.56775956161914,538.2469332976234,34
1,0.988810199508042,346.0223211087857,837.2184760870625,35
2,0.9928810574043657,315.48397485648246,697.6538581792311,35
3,0.9953215385385357,292.6614371860794,588.1741781662649,35
4,0.9964907105042149,278.3826282575728,532.9849704967243,35
5,0.9963661756650877,275.2876921080023,540.8204602654519,35
1,0.9863077269406889,424.50832204745143,926.1160441440072,36
2,0.9901960031376817,385.89825500647174,818.7170534779754,36
3,0.9938916214802138,351.0586574399697,672.0744677805898,36
4,0.9944366134002842,367.9242898403851,671.0810640711475,36
5,0.9950095275592606,332.10327589699045,633.7850340904363,36
1,0.9887619491186322,348.14688597370105,839.0215763375501,37
2,0.9929456660092858,314.4488115538331,694.4808322765476,37
